,episode,duration,G,loss,gamma,n_step,semi_gradient,alpha
0,80,131,130.0,0.13284440338611603,0.8,1,True,0.001
0,81,172,171.0,0.006245716474950314,0.8,1,True,0.001
0,82,125,124.0,0.07305777072906494,0.8,1,True,0.001
0,83,166,165.0,0.004425827879458666,0.8,1,True,0.001
0,84,152,151.0,0.07800091803073883,0.8,1,True,0.001
0,85,132,131.0,0.055364713072776794,0.8,1,True,0.001
0,86,159,158.0,0.016153519973158836,0.8,1,True,0.001
0,87,174,173.0,0.00391314085572958,0.8,1,True,0.001
0,88,148,147.0,0.012932405807077885,0.8,1,True,0.001
0,89,133,132.0,0.013658562675118446,0.8,1,True,0.001
0,90,138,137.0,0.05880972743034363,0.8,1,True,0.001
0,91,134,133.0,0.008918515406548977,0.8,1,True,0.001
0,92,174,173.0,0.015447274781763554,0.8,1,True,0.001
0,93,15,14.0,0.005555442068725824,0.8,1,True,0.001
0,94,140,139.0,0.009587153792381287,0.8,1,True,0.001
0,95,136,135.0,0.14575786888599396,0.8,1,True,0.001
0,96,128,127.0,0.009655722416937351,0.8,1,True,0.001
0,97,133,132.0,0.13656046986579895,0.8,1,True,0.001
0,98,120,119.0,0.03513465076684952,0.8,1,True,0.001
0,99,146,145.0,0.008917119354009628,0.8,1,True,0.001
0,0,19,18.0,0,0.8,9,True,0.001
0,1,18,17.0,0,0.8,9,True,0.001
0,2,25,24.0,13.161419868469238,0.8,9,True,0.001
0,3,38,37.0,4.880037784576416,0.8,9,True,0.001
0,4,14,13.0,3.591996192932129,0.8,9,True,0.001
0,5,25,24.0,1.8349050283432007,0.8,9,True,0.001
0,6,21,20.0,1.8616291284561157,0.8,9,True,0.001
0,7,35,34.0,1.0536253452301025,0.8,9,True,0.001
0,8,31,30.0,0.8854307532310486,0.8,9,True,0.001
0,9,35,34.0,0.6076969504356384,0.8,9,True,0.001
0,10,26,25.0,0.5668537020683289,0.8,9,True,0.001
0,11,25,24.0,0.2667681574821472,0.8,9,True,0.001
0,12,43,42.0,0.5232513546943665,0.8,9,True,0.001
0,13,29,28.0,0.41902777552604675,0.8,9,True,0.001
0,14,124,123.0,0.2764511704444885,0.8,9,True,0.001
0,15,201,200.0,0.04241260141134262,0.8,9,True,0.001
0,16,201,200.0,0.3076525330543518,0.8,9,True,0.001
0,17,201,200.0,0.09559525549411774,0.8,9,True,0.001
0,18,201,200.0,0.1646614670753479,0.8,9,True,0.001
0,19,201,200.0,0.08375345915555954,0.8,9,True,0.001
0,20,201,200.0,0.06297026574611664,0.8,9,True,0.001
0,21,201,200.0,0.030908780172467232,0.8,9,True,0.001
0,22,201,200.0,0.09598028659820557,0.8,9,True,0.001
0,23,201,200.0,0.01566370576620102,0.8,9,True,0.001
0,24,201,200.0,0.022472582757472992,0.8,9,True,0.001
0,25,201,200.0,0.00889624934643507,0.8,9,True,0.001
0,26,201,200.0,0.01824464462697506,0.8,9,True,0.001
0,27,201,200.0,0.0525529719889164,0.8,9,True,0.001
0,28,201,200.0,0.20164868235588074,0.8,9,True,0.001
0,29,201,200.0,0.13769714534282684,0.8,9,True,0.001
0,30,201,200.0,0.02242182195186615,0.8,9,True,0.001
0,31,201,200.0,0.10824930667877197,0.8,9,True,0.001
0,32,201,200.0,0.011335446499288082,0.8,9,True,0.001
0,33,201,200.0,0.2401980459690094,0.8,9,True,0.001
0,34,201,200.0,0.043677136301994324,0.8,9,True,0.001
0,35,201,200.0,0.02112656645476818,0.8,9,True,0.001
0,36,201,200.0,0.039997648447752,0.8,9,True,0.001
0,37,201,200.0,0.02839653193950653,0.8,9,True,0.001
0,38,201,200.0,0.0895741805434227,0.8,9,True,0.001
0,0,18,17.0,0,0.8,1,False,0.001
0,1,17,16.0,0,0.8,1,False,0.001
0,2,39,38.0,1.0205204486846924,0.8,1,False,0.001
0,3,14,13.0,0.9034842252731323,0.8,1,False,0.001
0,4,51,50.0,0.6640534400939941,0.8,1,False,0.001
0,5,17,16.0,0.6788965463638306,0.8,1,False,0.001
0,39,201,200.0,0.02925652265548706,0.8,9,True,0.001
0,6,12,11.0,0.6122156381607056,0.8,1,False,0.001
0,7,10,9.0,1.1013376712799072,0.8,1,False,0.001
0,8,18,17.0,0.8490484952926636,0.8,1,False,0.001
0,9,21,20.0,0.545641303062439,0.8,1,False,0.001
0,10,11,10.0,0.8004982471466064,0.8,1,False,0.001
0,11,14,13.0,0.9107643365859985,0.8,1,False,0.001
0,12,13,12.0,1.0179409980773926,0.8,1,False,0.001
0,13,21,20.0,0.635755181312561,0.8,1,False,0.001
0,14,14,13.0,0.754385769367218,0.8,1,False,0.001
0,15,13,12.0,2.9637207984924316,0.8,1,False,0.001
0,16,12,11.0,1.3721588850021362,0.8,1,False,0.001
0,17,24,23.0,3.430555582046509,0.8,1,False,0.001
0,18,14,13.0,2.5785257816314697,0.8,1,False,0.001
0,40,201,200.0,0.03251243755221367,0.8,9,True,0.001
0,19,20,19.0,1.0482289791107178,0.8,1,False,0.001
0,20,15,14.0,1.6891226768493652,0.8,1,False,0.001
0,21,34,33.0,0.9202049970626831,0.8,1,False,0.001
0,22,37,36.0,0.5504863262176514,0.8,1,False,0.001
0,23,25,24.0,0.2893906831741333,0.8,1,False,0.001
0,24,19,18.0,0.3010287880897522,0.8,1,False,0.001
0,25,31,30.0,0.46932193636894226,0.8,1,False,0.001
0,26,26,25.0,0.12264104187488556,0.8,1,False,0.001
0,41,201,200.0,0.02640574984252453,0.8,9,True,0.001
0,27,27,26.0,0.35387739539146423,0.8,1,False,0.001
0,28,29,28.0,0.26786473393440247,0.8,1,False,0.001
0,29,74,73.0,0.27622267603874207,0.8,1,False,0.001
0,42,201,200.0,0.009323208592832088,0.8,9,True,0.001
0,30,109,108.0,0.1748066395521164,0.8,1,False,0.001
0,43,106,105.0,0.03559606149792671,0.8,9,True,0.001
0,31,83,82.0,0.0582779198884964,0.8,1,False,0.001
0,32,110,109.0,0.2380342036485672,0.8,1,False,0.001
0,44,201,200.0,0.06703401356935501,0.8,9,True,0.001
0,33,71,70.0,0.1759158819913864,0.8,1,False,0.001
0,34,95,94.0,0.06187980994582176,0.8,1,False,0.001
0,45,201,200.0,0.10845058411359787,0.8,9,True,0.001
0,35,193,192.0,0.2287158966064453,0.8,1,False,0.001
0,46,201,200.0,0.0414072647690773,0.8,9,True,0.001
0,36,151,150.0,0.06730255484580994,0.8,1,False,0.001
0,47,201,200.0,0.20367814600467682,0.8,9,True,0.001
0,37,170,169.0,0.40578553080558777,0.8,1,False,0.001
0,48,201,200.0,0.19730797410011292,0.8,9,True,0.001
0,38,201,200.0,0.4160597026348114,0.8,1,False,0.001
0,49,201,200.0,0.06279435008764267,0.8,9,True,0.001
0,39,183,182.0,0.12661735713481903,0.8,1,False,0.001
0,50,189,188.0,0.03272657096385956,0.8,9,True,0.001
0,51,36,35.0,0.016045134514570236,0.8,9,True,0.001
0,40,201,200.0,0.1517678201198578,0.8,1,False,0.001
0,52,201,200.0,0.014098789542913437,0.8,9,True,0.001
0,41,199,198.0,0.06779919564723969,0.8,1,False,0.001
0,53,67,66.0,0.004424231126904488,0.8,9,True,0.001
0,54,72,71.0,0.20618024468421936,0.8,9,True,0.001
0,55,52,51.0,0.022924577817320824,0.8,9,True,0.001
0,42,201,200.0,0.1444174200296402,0.8,1,False,0.001
0,56,201,200.0,0.014256792142987251,0.8,9,True,0.001
0,57,201,200.0,0.11892185360193253,0.8,9,True,0.001
0,58,201,200.0,0.1228334978222847,0.8,9,True,0.001
0,59,87,86.0,0.2484605610370636,0.8,9,True,0.001
0,60,54,53.0,0.03487710282206535,0.8,9,True,0.001
0,61,201,200.0,0.14391852915287018,0.8,9,True,0.001
0,62,201,200.0,0.033403825014829636,0.8,9,True,0.001
0,63,128,127.0,0.0101915979757905,0.8,9,True,0.001
0,64,116,115.0,0.05790998414158821,0.8,9,True,0.001
0,65,66,65.0,0.013208573684096336,0.8,9,True,0.001
0,66,81,80.0,0.01547614298760891,0.8,9,True,0.001
0,67,174,173.0,0.019762204959988594,0.8,9,True,0.001
0,43,201,200.0,0.1458693891763687,0.8,1,False,0.001
0,68,120,119.0,0.021619850769639015,0.8,9,True,0.001
0,69,123,122.0,0.03457023948431015,0.8,9,True,0.001
0,44,201,200.0,0.042172156274318695,0.8,1,False,0.001
0,70,124,123.0,0.20011524856090546,0.8,9,True,0.001
0,71,118,117.0,0.03425702825188637,0.8,9,True,0.001
0,45,201,200.0,0.007893136702477932,0.8,1,False,0.001
0,72,179,178.0,0.03694614768028259,0.8,9,True,0.001
0,46,201,200.0,0.009944458492100239,0.8,1,False,0.001
0,73,146,145.0,0.028595924377441406,0.8,9,True,0.001
0,47,201,200.0,0.3089330196380615,0.8,1,False,0.001
0,74,180,179.0,0.018337368965148926,0.8,9,True,0.001
0,75,149,148.0,0.23593053221702576,0.8,9,True,0.001
0,48,201,200.0,0.1375470906496048,0.8,1,False,0.001
0,76,78,77.0,0.01770288310945034,0.8,9,True,0.001
0,77,140,139.0,0.04346470907330513,0.8,9,True,0.001
0,49,201,200.0,0.009896717965602875,0.8,1,False,0.001
0,78,139,138.0,0.05116294324398041,0.8,9,True,0.001
0,50,201,200.0,0.03864055126905441,0.8,1,False,0.001
0,79,201,200.0,0.03890794515609741,0.8,9,True,0.001
0,51,201,200.0,0.0030815489590168,0.8,1,False,0.001
0,80,144,143.0,0.21439316868782043,0.8,9,True,0.001
0,81,45,44.0,0.014678803272545338,0.8,9,True,0.001
0,82,135,134.0,0.11461731046438217,0.8,9,True,0.001
0,52,201,200.0,0.010397837497293949,0.8,1,False,0.001
0,83,44,43.0,0.009854543954133987,0.8,9,True,0.001
0,84,49,48.0,0.011513462290167809,0.8,9,True,0.001
0,85,157,156.0,0.01555710844695568,0.8,9,True,0.001
0,53,201,200.0,0.0247596874833107,0.8,1,False,0.001
0,86,149,148.0,0.06852281093597412,0.8,9,True,0.001
0,87,49,48.0,0.06299025565385818,0.8,9,True,0.001
0,54,201,200.0,0.23450224101543427,0.8,1,False,0.001
0,88,201,200.0,0.046301182359457016,0.8,9,True,0.001
0,55,201,200.0,0.014954576268792152,0.8,1,False,0.001
0,89,201,200.0,0.010172753594815731,0.8,9,True,0.001
0,56,201,200.0,0.004113498143851757,0.8,1,False,0.001
0,90,73,72.0,0.027564605697989464,0.8,9,True,0.001
0,91,52,51.0,0.053989067673683167,0.8,9,True,0.001
0,57,201,200.0,0.006187997292727232,0.8,1,False,0.001
0,92,201,200.0,0.007577108219265938,0.8,9,True,0.001
0,93,36,35.0,0.078774094581604,0.8,9,True,0.001
0,58,201,200.0,0.05127435550093651,0.8,1,False,0.001
0,94,201,200.0,0.015079055912792683,0.8,9,True,0.001
0,59,201,200.0,0.013512976467609406,0.8,1,False,0.001
0,95,192,191.0,0.009931535460054874,0.8,9,True,0.001
0,96,50,49.0,0.10336199402809143,0.8,9,True,0.001
0,97,36,35.0,0.037997767329216,0.8,9,True,0.001
0,60,201,200.0,0.16605708003044128,0.8,1,False,0.001
0,98,173,172.0,0.015019766055047512,0.8,9,True,0.001
0,61,201,200.0,0.007016107439994812,0.8,1,False,0.001
0,99,201,200.0,0.05956077203154564,0.8,9,True,0.001
0,0,25,24.0,0,0.8,9,True,0.001
0,1,21,20.0,17.024946212768555,0.8,9,True,0.001
0,2,25,24.0,10.356295585632324,0.8,9,True,0.001
0,3,28,27.0,5.226653575897217,0.8,9,True,0.001
0,4,30,29.0,2.3131234645843506,0.8,9,True,0.001
0,5,42,41.0,0.8521064519882202,0.8,9,True,0.001
0,6,42,41.0,0.6445876359939575,0.8,9,True,0.001
0,62,201,200.0,0.11298699676990509,0.8,1,False,0.001
0,7,67,66.0,0.5224975943565369,0.8,9,True,0.001
0,8,87,86.0,0.5124036073684692,0.8,9,True,0.001
0,9,79,78.0,0.22756436467170715,0.8,9,True,0.001
0,63,201,200.0,0.3048609793186188,0.8,1,False,0.001
0,10,43,42.0,0.32567939162254333,0.8,9,True,0.001
0,11,70,69.0,0.08897802978754044,0.8,9,True,0.001
0,64,201,200.0,0.004411494359374046,0.8,1,False,0.001
0,12,201,200.0,0.3070845603942871,0.8,9,True,0.001
0,13,118,117.0,0.11442030966281891,0.8,9,True,0.001
0,65,201,200.0,0.006376338191330433,0.8,1,False,0.001
0,14,124,123.0,0.03308651223778725,0.8,9,True,0.001
0,66,201,200.0,0.004367302171885967,0.8,1,False,0.001
0,15,150,149.0,0.3458384871482849,0.8,9,True,0.001
0,16,201,200.0,0.15509679913520813,0.8,9,True,0.001
0,67,201,200.0,0.11845744401216507,0.8,1,False,0.001
0,17,150,149.0,0.004766513593494892,0.8,9,True,0.001
0,68,201,200.0,0.015114984475076199,0.8,1,False,0.001
0,18,201,200.0,0.023996494710445404,0.8,9,True,0.001
0,69,201,200.0,0.04754430800676346,0.8,1,False,0.001
0,19,156,155.0,0.0824713408946991,0.8,9,True,0.001
0,20,126,125.0,0.02667752094566822,0.8,9,True,0.001
0,70,201,200.0,0.40717974305152893,0.8,1,False,0.001
0,21,128,127.0,0.10114995390176773,0.8,9,True,0.001
0,71,201,200.0,0.00393981859087944,0.8,1,False,0.001
0,22,163,162.0,0.01034463569521904,0.8,9,True,0.001
0,72,201,200.0,0.004448979627341032,0.8,1,False,0.001
0,23,201,200.0,0.05251730605959892,0.8,9,True,0.001
0,73,201,200.0,0.0031095410231500864,0.8,1,False,0.001
0,24,201,200.0,0.14465953409671783,0.8,9,True,0.001
0,25,138,137.0,0.03139222413301468,0.8,9,True,0.001
0,74,201,200.0,0.004232264123857021,0.8,1,False,0.001
0,26,157,156.0,0.07677086442708969,0.8,9,True,0.001
0,75,201,200.0,0.20671382546424866,0.8,1,False,0.001
0,27,121,120.0,0.02295326441526413,0.8,9,True,0.001
0,28,174,173.0,0.00793428160250187,0.8,9,True,0.001
0,76,201,200.0,0.009578852914273739,0.8,1,False,0.001
0,29,173,172.0,0.03652771934866905,0.8,9,True,0.001
0,77,201,200.0,0.01422104798257351,0.8,1,False,0.001
0,30,189,188.0,0.10638841986656189,0.8,9,True,0.001
0,78,201,200.0,0.00296522188000381,0.8,1,False,0.001
0,31,179,178.0,0.0036007219459861517,0.8,9,True,0.001
0,79,201,200.0,0.00934254378080368,0.8,1,False,0.001
0,32,183,182.0,0.027785524725914,0.8,9,True,0.001
0,80,201,200.0,0.004952169954776764,0.8,1,False,0.001
0,33,201,200.0,0.1503172516822815,0.8,9,True,0.001
0,81,201,200.0,0.002123710000887513,0.8,1,False,0.001
0,34,190,189.0,0.15726545453071594,0.8,9,True,0.001
0,82,201,200.0,0.0036766056437045336,0.8,1,False,0.001
0,35,200,199.0,0.015304909087717533,0.8,9,True,0.001
0,36,201,200.0,0.008228364400565624,0.8,9,True,0.001
0,83,201,200.0,0.014320067130029202,0.8,1,False,0.001
0,37,144,143.0,0.021391253918409348,0.8,9,True,0.001
0,84,201,200.0,0.19990293681621552,0.8,1,False,0.001
0,38,147,146.0,0.016363373026251793,0.8,9,True,0.001
0,85,201,200.0,0.07583768665790558,0.8,1,False,0.001
0,39,158,157.0,0.0032095869537442923,0.8,9,True,0.001
0,40,149,148.0,0.2516981363296509,0.8,9,True,0.001
0,86,201,200.0,0.003679211251437664,0.8,1,False,0.001
0,41,201,200.0,0.0574173778295517,0.8,9,True,0.001
0,87,201,200.0,0.006042960565537214,0.8,1,False,0.001
0,42,201,200.0,0.09118273109197617,0.8,9,True,0.001
0,88,201,200.0,0.171436607837677,0.8,1,False,0.001
0,43,179,178.0,0.00978968944400549,0.8,9,True,0.001
0,89,201,200.0,0.21905215084552765,0.8,1,False,0.001
0,44,201,200.0,0.005513952579349279,0.8,9,True,0.001
0,90,201,200.0,0.0036397024523466825,0.8,1,False,0.001
0,45,201,200.0,0.15184620022773743,0.8,9,True,0.001
0,91,201,200.0,0.006807571277022362,0.8,1,False,0.001
0,46,197,196.0,0.10524339228868484,0.8,9,True,0.001
0,92,201,200.0,0.0006743352278135717,0.8,1,False,0.001
0,47,201,200.0,0.01521664671599865,0.8,9,True,0.001
0,93,201,200.0,0.057856351137161255,0.8,1,False,0.001
0,48,201,200.0,0.04963206127285957,0.8,9,True,0.001
0,49,14,13.0,0.03421933203935623,0.8,9,True,0.001
0,94,201,200.0,0.0021331454627215862,0.8,1,False,0.001
0,50,201,200.0,0.009644396603107452,0.8,9,True,0.001
0,95,201,200.0,0.5347031354904175,0.8,1,False,0.001
0,51,201,200.0,0.14358261227607727,0.8,9,True,0.001
0,52,201,200.0,0.08503543585538864,0.8,9,True,0.001
0,96,201,200.0,0.003453216515481472,0.8,1,False,0.001
0,53,201,200.0,0.06083708256483078,0.8,9,True,0.001
0,97,201,200.0,0.0018014407251030207,0.8,1,False,0.001
0,54,201,200.0,0.14287583529949188,0.8,9,True,0.001
0,98,201,200.0,0.0033556087873876095,0.8,1,False,0.001
0,55,201,200.0,0.2914310395717621,0.8,9,True,0.001
0,99,201,200.0,0.006016913801431656,0.8,1,False,0.001
0,0,30,29.0,0,0.8,1,False,0.001
0,1,13,12.0,0,0.8,1,False,0.001
0,2,23,22.0,0,0.8,1,False,0.001
0,3,36,35.0,0.8078877329826355,0.8,1,False,0.001
0,4,16,15.0,0.7909319400787354,0.8,1,False,0.001
0,5,21,20.0,0.7782726287841797,0.8,1,False,0.001
0,6,16,15.0,0.7191194891929626,0.8,1,False,0.001
0,7,24,23.0,1.2242623567581177,0.8,1,False,0.001
0,8,27,26.0,0.5980708599090576,0.8,1,False,0.001
0,56,201,200.0,0.029247060418128967,0.8,9,True,0.001
0,9,19,18.0,1.1723721027374268,0.8,1,False,0.001
0,10,13,12.0,0.4690912067890167,0.8,1,False,0.001
0,11,17,16.0,2.4750895500183105,0.8,1,False,0.001
0,12,18,17.0,1.7339036464691162,0.8,1,False,0.001
0,13,29,28.0,0.6277201175689697,0.8,1,False,0.001
0,14,21,20.0,2.1705682277679443,0.8,1,False,0.001
0,15,11,10.0,0.8730915188789368,0.8,1,False,0.001
0,16,15,14.0,0.471466064453125,0.8,1,False,0.001
0,17,13,12.0,0.569592297077179,0.8,1,False,0.001
0,18,12,11.0,0.2588081955909729,0.8,1,False,0.001
0,19,15,14.0,0.888818085193634,0.8,1,False,0.001
0,20,15,14.0,0.30978676676750183,0.8,1,False,0.001
0,57,201,200.0,0.014728706330060959,0.8,9,True,0.001
0,21,18,17.0,1.1075670719146729,0.8,1,False,0.001
0,22,16,15.0,0.7427761554718018,0.8,1,False,0.001
0,23,14,13.0,0.21331912279129028,0.8,1,False,0.001
0,24,12,11.0,0.43610385060310364,0.8,1,False,0.001
0,25,25,24.0,0.40292423963546753,0.8,1,False,0.001
0,26,20,19.0,0.3725426495075226,0.8,1,False,0.001
0,27,59,58.0,0.6579608917236328,0.8,1,False,0.001
0,28,22,21.0,0.09114563465118408,0.8,1,False,0.001
0,58,201,200.0,0.041508305817842484,0.8,9,True,0.001
0,29,26,25.0,0.6385403871536255,0.8,1,False,0.001
0,30,26,25.0,0.3231727182865143,0.8,1,False,0.001
0,31,60,59.0,0.10567741841077805,0.8,1,False,0.001
0,32,23,22.0,0.5750824213027954,0.8,1,False,0.001
0,33,44,43.0,0.3111381530761719,0.8,1,False,0.001
0,34,37,36.0,0.3590300977230072,0.8,1,False,0.001
0,59,201,200.0,0.303777813911438,0.8,9,True,0.001
0,35,31,30.0,0.07608970999717712,0.8,1,False,0.001
0,36,53,52.0,0.26205095648765564,0.8,1,False,0.001
0,37,30,29.0,0.5780448317527771,0.8,1,False,0.001
0,38,22,21.0,0.1922767013311386,0.8,1,False,0.001
0,39,25,24.0,0.37722840905189514,0.8,1,False,0.001
0,60,184,183.0,0.016707347705960274,0.8,9,True,0.001
0,40,48,47.0,0.11082763969898224,0.8,1,False,0.001
0,41,39,38.0,0.06023779883980751,0.8,1,False,0.001
0,61,67,66.0,0.016642387956380844,0.8,9,True,0.001
0,42,53,52.0,0.3367575407028198,0.8,1,False,0.001
0,43,25,24.0,0.4173172116279602,0.8,1,False,0.001
0,44,34,33.0,0.4282437264919281,0.8,1,False,0.001
0,45,23,22.0,0.15701550245285034,0.8,1,False,0.001
0,62,183,182.0,0.016844719648361206,0.8,9,True,0.001
0,46,61,60.0,0.25361716747283936,0.8,1,False,0.001
0,47,156,155.0,0.3932192921638489,0.8,1,False,0.001
0,63,201,200.0,0.0047487118281424046,0.8,9,True,0.001
0,48,72,71.0,0.4319521486759186,0.8,1,False,0.001
0,64,138,137.0,0.4096003770828247,0.8,9,True,0.001
0,49,98,97.0,0.09421084076166153,0.8,1,False,0.001
0,50,102,101.0,0.01839810237288475,0.8,1,False,0.001
0,65,201,200.0,0.21505826711654663,0.8,9,True,0.001
0,66,74,73.0,0.023796532303094864,0.8,9,True,0.001
0,51,162,161.0,0.039675187319517136,0.8,1,False,0.001
0,67,201,200.0,0.041045982390642166,0.8,9,True,0.001
0,52,201,200.0,0.26124995946884155,0.8,1,False,0.001
0,68,201,200.0,0.07811123132705688,0.8,9,True,0.001
0,53,201,200.0,0.46534937620162964,0.8,1,False,0.001
0,69,201,200.0,0.1046767607331276,0.8,9,True,0.001
0,54,169,168.0,0.03722362220287323,0.8,1,False,0.001
0,70,201,200.0,0.00930957030504942,0.8,9,True,0.001
0,55,190,189.0,0.04529799893498421,0.8,1,False,0.001
0,71,183,182.0,0.039488546550273895,0.8,9,True,0.001
0,56,190,189.0,0.14895571768283844,0.8,1,False,0.001
0,72,201,200.0,0.02127750590443611,0.8,9,True,0.001
0,57,201,200.0,0.07798614352941513,0.8,1,False,0.001
0,73,201,200.0,0.29419592022895813,0.8,9,True,0.001
0,74,27,26.0,0.24452489614486694,0.8,9,True,0.001
0,58,201,200.0,0.0204772911965847,0.8,1,False,0.001
0,75,201,200.0,0.09946296364068985,0.8,9,True,0.001
0,76,43,42.0,0.022018462419509888,0.8,9,True,0.001
0,59,201,200.0,0.020821886137127876,0.8,1,False,0.001
0,60,172,171.0,0.037239521741867065,0.8,1,False,0.001
0,77,201,200.0,0.0642932876944542,0.8,9,True,0.001
0,78,147,146.0,0.0845925435423851,0.8,9,True,0.001
0,79,28,27.0,0.03148907795548439,0.8,9,True,0.001
0,61,201,200.0,0.011926987208425999,0.8,1,False,0.001
0,80,163,162.0,0.11343469470739365,0.8,9,True,0.001
0,62,195,194.0,0.02760983817279339,0.8,1,False,0.001
0,81,201,200.0,0.012038268148899078,0.8,9,True,0.001
0,63,201,200.0,0.007886511273682117,0.8,1,False,0.001
0,82,134,133.0,0.03127012401819229,0.8,9,True,0.001
0,64,201,200.0,0.010621074587106705,0.8,1,False,0.001
0,83,189,188.0,0.012023061513900757,0.8,9,True,0.001
0,65,201,200.0,0.008785723708570004,0.8,1,False,0.001
0,84,201,200.0,0.014460979960858822,0.8,9,True,0.001
0,85,197,196.0,0.14196962118148804,0.8,9,True,0.001
0,66,201,200.0,0.04955536499619484,0.8,1,False,0.001
0,67,178,177.0,0.004491831175982952,0.8,1,False,0.001
0,86,201,200.0,0.12470946460962296,0.8,9,True,0.001
0,87,201,200.0,0.32854506373405457,0.8,9,True,0.001
0,68,201,200.0,0.008103225380182266,0.8,1,False,0.001
0,88,128,127.0,0.3777427077293396,0.8,9,True,0.001
0,89,70,69.0,0.03563281521201134,0.8,9,True,0.001
0,69,201,200.0,0.006182162091135979,0.8,1,False,0.001
0,90,201,200.0,0.014829065650701523,0.8,9,True,0.001
0,70,201,200.0,0.011323153041303158,0.8,1,False,0.001
0,91,201,200.0,0.060681216418743134,0.8,9,True,0.001
0,71,201,200.0,0.002802513539791107,0.8,1,False,0.001
0,92,122,121.0,0.12423736602067947,0.8,9,True,0.001
0,72,197,196.0,0.0057312678545713425,0.8,1,False,0.001
0,93,184,183.0,0.08314595371484756,0.8,9,True,0.001
0,94,145,144.0,0.024563707411289215,0.8,9,True,0.001
0,73,201,200.0,0.006021351087838411,0.8,1,False,0.001
0,95,166,165.0,0.15725377202033997,0.8,9,True,0.001
0,74,199,198.0,0.009774589911103249,0.8,1,False,0.001
0,96,167,166.0,0.07050534337759018,0.8,9,True,0.001
0,75,201,200.0,0.030611194670200348,0.8,1,False,0.001
0,97,173,172.0,0.016052814200520515,0.8,9,True,0.001
0,98,37,36.0,0.013768057338893414,0.8,9,True,0.001
0,76,201,200.0,0.17295098304748535,0.8,1,False,0.001
0,99,176,175.0,0.052837878465652466,0.8,9,True,0.001
0,0,16,15.0,0,0.8,9,True,0.001
0,1,16,15.0,0,0.8,9,True,0.001
0,2,27,26.0,14.3222074508667,0.8,9,True,0.001
0,3,17,16.0,11.069993019104004,0.8,9,True,0.001
0,4,14,13.0,8.310830116271973,0.8,9,True,0.001
0,5,17,16.0,5.876131057739258,0.8,9,True,0.001
0,6,12,11.0,5.073734283447266,0.8,9,True,0.001
0,7,13,12.0,3.9868104457855225,0.8,9,True,0.001
0,8,18,17.0,3.0036792755126953,0.8,9,True,0.001
0,9,27,26.0,1.9142647981643677,0.8,9,True,0.001
0,10,15,14.0,1.2905170917510986,0.8,9,True,0.001
0,11,71,70.0,0.29801830649375916,0.8,9,True,0.001
0,77,201,200.0,0.005470870528370142,0.8,1,False,0.001
0,12,151,150.0,0.15150628983974457,0.8,9,True,0.001
0,13,91,90.0,0.28231674432754517,0.8,9,True,0.001
0,78,191,190.0,0.010175717994570732,0.8,1,False,0.001
0,14,103,102.0,0.2550989091396332,0.8,9,True,0.001
0,15,97,96.0,0.1599445939064026,0.8,9,True,0.001
0,79,186,185.0,0.015481541864573956,0.8,1,False,0.001
0,16,135,134.0,0.21918126940727234,0.8,9,True,0.001
0,80,200,199.0,0.004955196753144264,0.8,1,False,0.001
0,17,163,162.0,0.045892082154750824,0.8,9,True,0.001
0,18,146,145.0,0.1529320776462555,0.8,9,True,0.001
0,81,201,200.0,0.004058192018419504,0.8,1,False,0.001
0,19,127,126.0,0.022787872701883316,0.8,9,True,0.001
0,82,201,200.0,0.248779296875,0.8,1,False,0.001
0,20,139,138.0,0.027125978842377663,0.8,9,True,0.001
0,21,158,157.0,0.10084129869937897,0.8,9,True,0.001
0,83,201,200.0,0.009666714817285538,0.8,1,False,0.001
0,22,175,174.0,0.07478634268045425,0.8,9,True,0.001
0,84,201,200.0,0.20392900705337524,0.8,1,False,0.001
0,23,187,186.0,0.016318419948220253,0.8,9,True,0.001
0,85,201,200.0,0.19606821238994598,0.8,1,False,0.001
0,24,186,185.0,0.03932199999690056,0.8,9,True,0.001
0,86,201,200.0,0.004937704186886549,0.8,1,False,0.001
0,25,183,182.0,0.009570099413394928,0.8,9,True,0.001
0,87,201,200.0,0.23614715039730072,0.8,1,False,0.001
0,26,201,200.0,0.035076916217803955,0.8,9,True,0.001
0,88,201,200.0,0.015049079433083534,0.8,1,False,0.001
0,27,201,200.0,0.043868303298950195,0.8,9,True,0.001
0,89,163,162.0,0.00466173654422164,0.8,1,False,0.001
0,28,177,176.0,0.019363751634955406,0.8,9,True,0.001
0,29,200,199.0,0.017473962157964706,0.8,9,True,0.001
0,90,201,200.0,0.19849063456058502,0.8,1,False,0.001
0,30,171,170.0,0.01883803680539131,0.8,9,True,0.001
0,91,201,200.0,0.002810543403029442,0.8,1,False,0.001
0,31,201,200.0,0.051224496215581894,0.8,9,True,0.001
0,92,201,200.0,0.004149433225393295,0.8,1,False,0.001
0,32,201,200.0,0.013753283768892288,0.8,9,True,0.001
0,93,201,200.0,0.005216700024902821,0.8,1,False,0.001
0,33,166,165.0,0.0354672446846962,0.8,9,True,0.001
0,94,201,200.0,0.0032293254043906927,0.8,1,False,0.001
0,34,192,191.0,0.014230290427803993,0.8,9,True,0.001
0,95,201,200.0,0.004769674967974424,0.8,1,False,0.001
0,35,197,196.0,0.05567735806107521,0.8,9,True,0.001
0,96,182,181.0,0.0014697907026857138,0.8,1,False,0.001
