,episode,duration,G,loss,gamma,n_step,semi_gradient,alpha
0,246,7,0.0,0.018133871257305145,0.8,1,True,1e-05
0,247,6,0.0,0.0011260303435847163,0.8,1,True,1e-05
0,248,14,0.0,0.013606451451778412,0.8,1,True,1e-05
0,249,8,0.0,0.014213662594556808,0.8,1,True,1e-05
0,250,6,0.0,0.0008844079566188157,0.8,1,True,1e-05
0,251,11,0.0,0.0009555086144246161,0.8,1,True,1e-05
0,252,9,0.0,0.01729593798518181,0.8,1,True,1e-05
0,253,6,0.0,0.0012842707801610231,0.8,1,True,1e-05
0,254,6,0.0,0.0007080426439642906,0.8,1,True,1e-05
0,255,17,0.0,0.0014597547706216574,0.8,1,True,1e-05
0,256,5,0.0,0.001156946993432939,0.8,1,True,1e-05
0,257,20,0.0,0.0007811312098056078,0.8,1,True,1e-05
0,258,22,0.0,0.0014286392834037542,0.8,1,True,1e-05
0,259,21,0.0,0.0007321778684854507,0.8,1,True,1e-05
0,260,12,0.0,0.00048252849956043065,0.8,1,True,1e-05
0,261,6,0.0,0.0007075426401570439,0.8,1,True,1e-05
0,262,7,0.0,0.0007122174720279872,0.8,1,True,1e-05
0,263,17,0.0,0.0006602048524655402,0.8,1,True,1e-05
0,264,9,0.0,0.0010466324165463448,0.8,1,True,1e-05
0,265,4,0.0,0.0013019759207963943,0.8,1,True,1e-05
0,266,7,0.0,0.0006937494617886841,0.8,1,True,1e-05
0,267,4,0.0,0.000997290713712573,0.8,1,True,1e-05
0,268,5,0.0,0.0011179372668266296,0.8,1,True,1e-05
0,269,19,0.0,0.0006686021224595606,0.8,1,True,1e-05
0,270,15,0.0,0.0005635070847347379,0.8,1,True,1e-05
0,271,4,0.0,0.0007246792665682733,0.8,1,True,1e-05
0,272,3,0.0,0.0010599992237985134,0.8,1,True,1e-05
0,273,7,0.0,0.0007560658268630505,0.8,1,True,1e-05
0,274,8,0.0,0.00035827423562295735,0.8,1,True,1e-05
0,275,12,0.0,0.0007721128640696406,0.8,1,True,1e-05
0,276,8,0.0,0.0010166495339944959,0.8,1,True,1e-05
0,277,6,0.0,0.0006536671426147223,0.8,1,True,1e-05
0,278,5,0.0,0.0009625480161048472,0.8,1,True,1e-05
0,279,19,0.0,0.0009120040922425687,0.8,1,True,1e-05
0,280,8,0.0,0.01403078343719244,0.8,1,True,1e-05
0,281,10,0.0,0.013606245629489422,0.8,1,True,1e-05
0,282,13,0.0,0.0011823114473372698,0.8,1,True,1e-05
0,283,8,0.0,0.017519263550639153,0.8,1,True,1e-05
0,284,7,0.0,0.00041273803799413145,0.8,1,True,1e-05
0,285,8,0.0,0.01700548268854618,0.8,1,True,1e-05
0,286,13,0.0,0.0012263073585927486,0.8,1,True,1e-05
0,287,17,0.0,0.0007853936986066401,0.8,1,True,1e-05
0,288,7,0.0,0.017345329746603966,0.8,1,True,1e-05
0,289,5,0.0,0.0009290014277212322,0.8,1,True,1e-05
0,290,14,0.0,0.0005920184194110334,0.8,1,True,1e-05
0,291,7,0.0,0.0008829233702272177,0.8,1,True,1e-05
0,292,5,0.0,0.0005793225136585534,0.8,1,True,1e-05
0,293,6,0.0,0.000811958103440702,0.8,1,True,1e-05
0,294,9,1.0,0.0008052908815443516,0.8,1,True,1e-05
0,295,6,0.0,0.0008474412024952471,0.8,1,True,1e-05
0,296,16,0.0,0.0007991205784492195,0.8,1,True,1e-05
0,297,3,0.0,0.013413907028734684,0.8,1,True,1e-05
0,298,16,0.0,0.0004839255125261843,0.8,1,True,1e-05
0,299,3,0.0,0.0006889428477734327,0.8,1,True,1e-05
0,300,10,0.0,0.0007617691298946738,0.8,1,True,1e-05
0,301,15,0.0,0.017359234392642975,0.8,1,True,1e-05
0,302,7,0.0,0.0009595553274266422,0.8,1,True,1e-05
0,303,11,0.0,0.0006234390893951058,0.8,1,True,1e-05
0,304,6,0.0,0.013456861488521099,0.8,1,True,1e-05
0,305,4,0.0,0.00039348541758954525,0.8,1,True,1e-05
0,306,11,0.0,0.0005384280229918659,0.8,1,True,1e-05
0,307,7,0.0,0.0007146721472963691,0.8,1,True,1e-05
0,308,5,0.0,0.0006271483143791556,0.8,1,True,1e-05
0,309,5,0.0,0.00076090800575912,0.8,1,True,1e-05
0,310,7,0.0,0.001025123754516244,0.8,1,True,1e-05
0,311,8,0.0,0.01710314117372036,0.8,1,True,1e-05
0,312,13,0.0,0.0004374232958070934,0.8,1,True,1e-05
0,313,21,0.0,0.000550072465557605,0.8,1,True,1e-05
0,314,7,0.0,0.000817066989839077,0.8,1,True,1e-05
0,315,7,0.0,0.00034418608993291855,0.8,1,True,1e-05
0,316,37,0.0,0.0012766537256538868,0.8,1,True,1e-05
0,317,8,0.0,0.0006819593254476786,0.8,1,True,1e-05
0,318,12,0.0,0.0009211782016791403,0.8,1,True,1e-05
0,319,4,0.0,0.0004618341918103397,0.8,1,True,1e-05
0,320,16,0.0,0.0009719855152070522,0.8,1,True,1e-05
0,321,36,0.0,0.0005356813780963421,0.8,1,True,1e-05
0,322,13,0.0,0.000688806758262217,0.8,1,True,1e-05
0,323,10,0.0,0.00037300726398825645,0.8,1,True,1e-05
0,324,18,0.0,0.017125604674220085,0.8,1,True,1e-05
0,325,4,0.0,0.00043530884431675076,0.8,1,True,1e-05
0,326,22,0.0,0.0010428751120343804,0.8,1,True,1e-05
0,327,14,0.0,0.0003022571327164769,0.8,1,True,1e-05
0,328,12,0.0,0.0006415526731871068,0.8,1,True,1e-05
0,329,4,0.0,0.00045822313404642045,0.8,1,True,1e-05
0,330,15,0.0,0.0008925114525482059,0.8,1,True,1e-05
0,331,11,0.0,0.0006494671106338501,0.8,1,True,1e-05
0,332,5,0.0,0.0005854595801793039,0.8,1,True,1e-05
0,333,5,0.0,0.01685718074440956,0.8,1,True,1e-05
0,334,7,0.0,0.0006002971203997731,0.8,1,True,1e-05
0,335,6,0.0,0.017395224422216415,0.8,1,True,1e-05
0,336,5,0.0,0.0009693768806755543,0.8,1,True,1e-05
0,337,3,0.0,0.0005176097620278597,0.8,1,True,1e-05
0,338,7,0.0,0.0009254672331735492,0.8,1,True,1e-05
0,339,9,0.0,0.0006472315290011466,0.8,1,True,1e-05
0,340,10,0.0,0.000993193592876196,0.8,1,True,1e-05
0,341,15,0.0,0.0003320939722470939,0.8,1,True,1e-05
0,342,3,0.0,0.0005055628716945648,0.8,1,True,1e-05
0,343,8,0.0,0.0003129624528810382,0.8,1,True,1e-05
0,344,3,0.0,0.000665063678752631,0.8,1,True,1e-05
0,345,44,0.0,0.0008392846211791039,0.8,1,True,1e-05
0,346,19,0.0,0.0002471897460054606,0.8,1,True,1e-05
0,347,15,0.0,0.016429588198661804,0.8,1,True,1e-05
0,348,5,0.0,0.0006244642427191138,0.8,1,True,1e-05
0,349,11,0.0,0.0006229832069948316,0.8,1,True,1e-05
0,350,3,0.0,0.0009061894379556179,0.8,1,True,1e-05
0,351,24,0.0,0.00037860506563447416,0.8,1,True,1e-05
0,352,8,0.0,0.0010038793552666903,0.8,1,True,1e-05
0,353,16,0.0,0.0006637013866566122,0.8,1,True,1e-05
0,354,14,0.0,0.00048296607565134764,0.8,1,True,1e-05
0,355,18,0.0,0.0008810465806163847,0.8,1,True,1e-05
0,356,3,0.0,0.0004947417764924467,0.8,1,True,1e-05
0,357,8,0.0,0.0005673842970281839,0.8,1,True,1e-05
0,358,10,0.0,0.0006275825435295701,0.8,1,True,1e-05
0,359,6,0.0,0.01676982082426548,0.8,1,True,1e-05
0,360,10,0.0,0.00046780859702266753,0.8,1,True,1e-05
0,361,8,0.0,0.028983507305383682,0.8,1,True,1e-05
0,362,6,0.0,0.0006010137149132788,0.8,1,True,1e-05
0,363,5,0.0,0.000383779319236055,0.8,1,True,1e-05
0,364,19,0.0,0.0003695133491419256,0.8,1,True,1e-05
0,365,3,0.0,0.00030646068626083434,0.8,1,True,1e-05
0,366,8,0.0,0.012943999841809273,0.8,1,True,1e-05
0,367,8,0.0,0.0006175754824653268,0.8,1,True,1e-05
0,368,8,0.0,0.0004518928471952677,0.8,1,True,1e-05
0,369,18,0.0,0.0006892524543218315,0.8,1,True,1e-05
0,370,4,0.0,0.0005534764495678246,0.8,1,True,1e-05
0,371,7,0.0,0.0004921713261865079,0.8,1,True,1e-05
0,372,14,0.0,0.0006076982826925814,0.8,1,True,1e-05
0,373,13,0.0,0.0006006165640428662,0.8,1,True,1e-05
0,374,12,0.0,0.0006959690363146365,0.8,1,True,1e-05
0,375,4,0.0,0.00037954229628667235,0.8,1,True,1e-05
0,376,19,0.0,0.016482671722769737,0.8,1,True,1e-05
0,377,4,0.0,0.0003024631296284497,0.8,1,True,1e-05
0,378,20,0.0,0.00026047497522085905,0.8,1,True,1e-05
0,379,6,0.0,0.0002204725460615009,0.8,1,True,1e-05
0,380,17,0.0,0.0003130812547169626,0.8,1,True,1e-05
0,381,8,0.0,0.00022068718681111932,0.8,1,True,1e-05
0,382,10,0.0,0.00022431454272009432,0.8,1,True,1e-05
0,383,11,0.0,0.0004533773462753743,0.8,1,True,1e-05
0,384,7,0.0,0.0005730435950681567,0.8,1,True,1e-05
0,385,19,0.0,0.0007292684749700129,0.8,1,True,1e-05
0,386,3,0.0,0.00016235468501690775,0.8,1,True,1e-05
0,387,17,0.0,0.000546930474229157,0.8,1,True,1e-05
0,388,9,0.0,0.0002927487948909402,0.8,1,True,1e-05
0,389,15,0.0,0.00026364182122051716,0.8,1,True,1e-05
0,390,9,0.0,0.0006160493940114975,0.8,1,True,1e-05
0,391,10,0.0,0.0004116424242965877,0.8,1,True,1e-05
0,392,27,0.0,0.0003101850743405521,0.8,1,True,1e-05
0,393,11,0.0,0.00028484067297540605,0.8,1,True,1e-05
0,394,23,0.0,0.0002429239684715867,0.8,1,True,1e-05
0,395,7,0.0,0.0004434419679455459,0.8,1,True,1e-05
0,396,19,0.0,0.0006505233468487859,0.8,1,True,1e-05
0,397,15,0.0,0.0006040881853550673,0.8,1,True,1e-05
0,398,14,0.0,0.0006668554269708693,0.8,1,True,1e-05
0,399,14,0.0,0.01647106185555458,0.8,1,True,1e-05
0,400,11,0.0,0.0004514549218583852,0.8,1,True,1e-05
0,401,10,0.0,0.0003640709037426859,0.8,1,True,1e-05
0,402,7,0.0,0.0005763176595792174,0.8,1,True,1e-05
0,403,13,0.0,0.0003141540801152587,0.8,1,True,1e-05
0,404,4,0.0,0.0006869854987598956,0.8,1,True,1e-05
0,405,16,0.0,0.00034311870695091784,0.8,1,True,1e-05
0,406,27,0.0,0.00030129175866022706,0.8,1,True,1e-05
0,407,10,0.0,0.00031927964300848544,0.8,1,True,1e-05
0,408,10,0.0,0.0004994215560145676,0.8,1,True,1e-05
0,409,7,0.0,0.00028315267991274595,0.8,1,True,1e-05
0,410,8,0.0,0.00027860578848049045,0.8,1,True,1e-05
0,411,8,0.0,0.0005047167651355267,0.8,1,True,1e-05
0,412,3,0.0,0.0002511798811610788,0.8,1,True,1e-05
0,413,23,0.0,0.00022760369756724685,0.8,1,True,1e-05
0,414,10,0.0,0.000432866916526109,0.8,1,True,1e-05
0,415,13,0.0,0.012818590737879276,0.8,1,True,1e-05
0,416,11,0.0,0.000176628862391226,0.8,1,True,1e-05
0,417,30,0.0,0.00038506038254126906,0.8,1,True,1e-05
0,418,14,0.0,0.00031251623295247555,0.8,1,True,1e-05
0,419,22,0.0,0.0002694085706025362,0.8,1,True,1e-05
0,420,13,0.0,0.00036791025195270777,0.8,1,True,1e-05
0,421,3,0.0,0.0006120005273260176,0.8,1,True,1e-05
0,422,20,0.0,0.00022758783597964793,0.8,1,True,1e-05
0,423,12,0.0,0.0002615611010696739,0.8,1,True,1e-05
0,424,5,0.0,0.00016489112749695778,0.8,1,True,1e-05
0,425,12,0.0,0.0001014251247397624,0.8,1,True,1e-05
0,426,23,0.0,0.0002761639771051705,0.8,1,True,1e-05
0,427,13,0.0,0.0003581865457817912,0.8,1,True,1e-05
0,428,6,0.0,0.00033036520471796393,0.8,1,True,1e-05
0,429,26,0.0,0.013010364025831223,0.8,1,True,1e-05
0,430,12,0.0,0.0007174687925726175,0.8,1,True,1e-05
0,431,17,0.0,0.0005691655678674579,0.8,1,True,1e-05
0,432,5,0.0,0.0005183513858355582,0.8,1,True,1e-05
0,433,8,0.0,0.0001840707554947585,0.8,1,True,1e-05
0,434,6,0.0,0.00037320301635190845,0.8,1,True,1e-05
0,435,6,0.0,0.0003728551382664591,0.8,1,True,1e-05
0,436,18,0.0,0.00020710041280835867,0.8,1,True,1e-05
0,437,24,0.0,0.00018876254034694284,0.8,1,True,1e-05
0,438,10,0.0,0.000327238260069862,0.8,1,True,1e-05
0,439,5,0.0,0.0003831273643299937,0.8,1,True,1e-05
0,440,7,0.0,0.00022913655266165733,0.8,1,True,1e-05
0,441,19,0.0,0.0001563449768582359,0.8,1,True,1e-05
0,442,23,0.0,0.0005000914679840207,0.8,1,True,1e-05
0,443,26,0.0,0.00016731361392885447,0.8,1,True,1e-05
0,444,15,0.0,0.0005627950304187834,0.8,1,True,1e-05
0,445,10,0.0,0.00023664947366341949,0.8,1,True,1e-05
0,446,23,0.0,0.0003181764332111925,0.8,1,True,1e-05
0,447,9,0.0,0.00024489552015438676,0.8,1,True,1e-05
0,448,19,0.0,0.00018911270308308303,0.8,1,True,1e-05
0,449,16,0.0,0.0003995484730694443,0.8,1,True,1e-05
0,450,13,0.0,0.00020327232778072357,0.8,1,True,1e-05
0,451,13,0.0,0.0002388113789493218,0.8,1,True,1e-05
0,452,14,0.0,0.016194799914956093,0.8,1,True,1e-05
0,453,15,0.0,0.00013754931569565088,0.8,1,True,1e-05
0,454,10,0.0,0.0005445838905870914,0.8,1,True,1e-05
0,455,12,0.0,0.00027476396644487977,0.8,1,True,1e-05
0,456,9,0.0,0.00014105509035289288,0.8,1,True,1e-05
0,457,7,0.0,0.00012109220551792532,0.8,1,True,1e-05
0,458,7,0.0,0.0001427840325050056,0.8,1,True,1e-05
0,459,3,0.0,0.00013138689973857254,0.8,1,True,1e-05
0,460,5,0.0,0.00019597611390054226,0.8,1,True,1e-05
0,461,14,0.0,0.000259803346125409,0.8,1,True,1e-05
0,462,9,0.0,0.00031307514291256666,0.8,1,True,1e-05
0,463,25,0.0,0.0001487059926148504,0.8,1,True,1e-05
0,464,15,0.0,8.166562474798411e-05,0.8,1,True,1e-05
0,465,19,0.0,0.00036810626625083387,0.8,1,True,1e-05
0,466,7,0.0,0.00025937194004654884,0.8,1,True,1e-05
0,467,4,0.0,0.0005324220401234925,0.8,1,True,1e-05
0,468,8,0.0,0.00017327994282823056,0.8,1,True,1e-05
0,469,5,0.0,0.00017748173559084535,0.8,1,True,1e-05
0,470,9,0.0,0.00010087239206768572,0.8,1,True,1e-05
0,471,10,0.0,0.0001998344814637676,0.8,1,True,1e-05
0,472,3,0.0,0.00011688303493428975,0.8,1,True,1e-05
0,473,14,0.0,6.573783321073279e-05,0.8,1,True,1e-05
0,474,17,0.0,0.00016070382844191045,0.8,1,True,1e-05
0,475,15,0.0,0.000236121763009578,0.8,1,True,1e-05
0,476,15,0.0,0.00016562161908950657,0.8,1,True,1e-05
0,477,12,0.0,0.00010525874677114189,0.8,1,True,1e-05
0,478,28,0.0,0.00023011463053990155,0.8,1,True,1e-05
0,479,23,0.0,7.622786506544799e-05,0.8,1,True,1e-05
0,480,10,0.0,0.00039224844658747315,0.8,1,True,1e-05
0,481,23,0.0,0.00013295836106408387,0.8,1,True,1e-05
0,482,4,0.0,6.370061601046473e-05,0.8,1,True,1e-05
0,483,8,0.0,0.000156237103510648,0.8,1,True,1e-05
0,484,6,0.0,0.0001095425832318142,0.8,1,True,1e-05
0,485,5,0.0,0.0002968856133520603,0.8,1,True,1e-05
0,486,12,0.0,8.249356324085966e-05,0.8,1,True,1e-05
0,487,27,0.0,6.704312545480207e-05,0.8,1,True,1e-05
0,488,10,0.0,0.0003943166811950505,0.8,1,True,1e-05
0,489,15,0.0,0.012770775705575943,0.8,1,True,1e-05
0,490,27,0.0,0.00021283111709635705,0.8,1,True,1e-05
0,491,7,0.0,0.00016141071682795882,0.8,1,True,1e-05
0,492,9,0.0,9.780294203665107e-05,0.8,1,True,1e-05
0,493,3,0.0,0.00016528597916476429,0.8,1,True,1e-05
0,494,13,0.0,8.142281149048358e-05,0.8,1,True,1e-05
0,495,4,0.0,0.000367542146705091,0.8,1,True,1e-05
0,496,10,0.0,5.247399167274125e-05,0.8,1,True,1e-05
0,497,30,0.0,4.469623672775924e-05,0.8,1,True,1e-05
0,498,8,0.0,0.00016205500287469476,0.8,1,True,1e-05
0,499,13,0.0,7.364892371697351e-05,0.8,1,True,1e-05
0,500,3,0.0,0.0001575155183672905,0.8,1,True,1e-05
0,501,5,0.0,9.761130786500871e-05,0.8,1,True,1e-05
0,502,22,0.0,0.00016722132568247616,0.8,1,True,1e-05
0,503,5,0.0,0.00017869581643026322,0.8,1,True,1e-05
0,504,9,0.0,0.00011786283721448854,0.8,1,True,1e-05
0,505,16,0.0,5.9843943745363504e-05,0.8,1,True,1e-05
0,506,10,0.0,0.00011663982877507806,0.8,1,True,1e-05
0,507,10,0.0,0.00015756511129438877,0.8,1,True,1e-05
0,508,9,0.0,0.00016612376202829182,0.8,1,True,1e-05
0,509,4,0.0,0.0002582629967946559,0.8,1,True,1e-05
0,510,19,0.0,0.00017502918490208685,0.8,1,True,1e-05
0,511,6,0.0,0.00010382686014054343,0.8,1,True,1e-05
0,512,3,0.0,7.371893298113719e-05,0.8,1,True,1e-05
0,513,19,0.0,0.00040207570418715477,0.8,1,True,1e-05
0,514,16,0.0,9.000825957627967e-05,0.8,1,True,1e-05
0,515,11,0.0,0.00010222155106021091,0.8,1,True,1e-05
0,516,7,0.0,0.00018711476877797395,0.8,1,True,1e-05
0,517,8,0.0,5.252625487628393e-05,0.8,1,True,1e-05
0,518,21,0.0,0.00017939836834557354,0.8,1,True,1e-05
0,519,20,0.0,0.00010558923531789333,0.8,1,True,1e-05
0,520,15,0.0,0.00010766583727672696,0.8,1,True,1e-05
0,521,11,0.0,7.573796028736979e-05,0.8,1,True,1e-05
0,522,10,0.0,9.600560588296503e-05,0.8,1,True,1e-05
0,523,5,0.0,0.00029158336110413074,0.8,1,True,1e-05
0,524,18,0.0,0.00010630300675984472,0.8,1,True,1e-05
0,525,5,0.0,0.012646027840673923,0.8,1,True,1e-05
0,526,14,0.0,0.0005019808886572719,0.8,1,True,1e-05
0,527,18,0.0,0.012684804387390614,0.8,1,True,1e-05
0,528,8,0.0,0.0001590763422427699,0.8,1,True,1e-05
0,529,43,0.0,0.00019260970293544233,0.8,1,True,1e-05
0,530,16,0.0,2.148757630493492e-05,0.8,1,True,1e-05
0,531,5,0.0,5.8588349929777905e-05,0.8,1,True,1e-05
0,532,14,0.0,0.0001212290590046905,0.8,1,True,1e-05
0,533,13,0.0,4.7081150114536285e-05,0.8,1,True,1e-05
0,534,18,0.0,0.00017725890211295336,0.8,1,True,1e-05
0,535,5,0.0,5.386786870076321e-05,0.8,1,True,1e-05
0,536,5,0.0,6.426487379940227e-05,0.8,1,True,1e-05
0,537,20,0.0,4.63025426142849e-05,0.8,1,True,1e-05
0,538,9,0.0,3.4830940421670675e-05,0.8,1,True,1e-05
0,539,5,0.0,7.014993025222793e-05,0.8,1,True,1e-05
0,540,52,0.0,0.00025676755467429757,0.8,1,True,1e-05
0,541,9,0.0,8.372693991987035e-05,0.8,1,True,1e-05
0,542,12,0.0,0.00018417165847495198,0.8,1,True,1e-05
0,543,39,0.0,0.012619076296687126,0.8,1,True,1e-05
0,544,7,0.0,0.00031261303229257464,0.8,1,True,1e-05
0,545,12,0.0,4.376989818410948e-05,0.8,1,True,1e-05
0,546,15,0.0,0.00013847682566847652,0.8,1,True,1e-05
0,547,6,0.0,0.0002445949940010905,0.8,1,True,1e-05
0,548,10,0.0,0.00010309067874914035,0.8,1,True,1e-05
0,549,7,0.0,0.012567050755023956,0.8,1,True,1e-05
0,550,35,0.0,0.00013563061656896025,0.8,1,True,1e-05
0,551,3,0.0,4.538080611382611e-05,0.8,1,True,1e-05
0,552,6,0.0,0.000114757327537518,0.8,1,True,1e-05
0,553,14,0.0,0.028347032144665718,0.8,1,True,1e-05
0,554,12,0.0,7.077743066474795e-05,0.8,1,True,1e-05
0,555,14,0.0,0.000208938930882141,0.8,1,True,1e-05
0,556,4,0.0,0.012555181048810482,0.8,1,True,1e-05
0,557,11,0.0,5.1565319154178724e-05,0.8,1,True,1e-05
0,558,16,0.0,0.00011146096221636981,0.8,1,True,1e-05
0,559,48,0.0,0.00018733262550085783,0.8,1,True,1e-05
0,560,8,0.0,3.635974644566886e-05,0.8,1,True,1e-05
0,561,13,0.0,4.753085522679612e-05,0.8,1,True,1e-05
0,562,11,0.0,0.015484679490327835,0.8,1,True,1e-05
0,563,14,0.0,3.2770731195341796e-05,0.8,1,True,1e-05
0,564,9,0.0,3.93969748984091e-05,0.8,1,True,1e-05
0,565,9,0.0,3.717351137311198e-05,0.8,1,True,1e-05
0,566,7,0.0,0.0003263620601501316,0.8,1,True,1e-05
0,567,5,0.0,3.0572613468393683e-05,0.8,1,True,1e-05
0,568,21,0.0,2.3494036213378422e-05,0.8,1,True,1e-05
0,569,14,0.0,3.815253876382485e-05,0.8,1,True,1e-05
0,570,9,0.0,5.913432687520981e-05,0.8,1,True,1e-05
0,571,16,0.0,4.126236672163941e-05,0.8,1,True,1e-05
0,572,18,0.0,0.00026843129307962954,0.8,1,True,1e-05
0,573,5,0.0,0.012683985754847527,0.8,1,True,1e-05
0,574,6,0.0,2.253866296086926e-05,0.8,1,True,1e-05
0,575,5,0.0,3.6252789868740365e-05,0.8,1,True,1e-05
0,576,11,0.0,3.003477831953205e-05,0.8,1,True,1e-05
0,577,3,0.0,3.0047242034925148e-05,0.8,1,True,1e-05
0,578,8,0.0,5.9232312196400017e-05,0.8,1,True,1e-05
0,579,8,0.0,1.8290116713615134e-05,0.8,1,True,1e-05
0,580,3,0.0,0.015347762033343315,0.8,1,True,1e-05
0,581,4,0.0,1.8492577510187402e-05,0.8,1,True,1e-05
0,582,3,0.0,6.98297080816701e-05,0.8,1,True,1e-05
0,583,6,0.0,3.9797756471671164e-05,0.8,1,True,1e-05
0,584,3,0.0,3.0925490136723965e-05,0.8,1,True,1e-05
0,585,8,0.0,3.9858248783275485e-05,0.8,1,True,1e-05
0,586,8,0.0,5.802812665933743e-05,0.8,1,True,1e-05
0,587,8,0.0,0.0001781275641405955,0.8,1,True,1e-05
0,588,8,0.0,2.6996664018952288e-05,0.8,1,True,1e-05
0,589,9,0.0,0.00035459516220726073,0.8,1,True,1e-05
0,590,5,0.0,0.00011855376942548901,0.8,1,True,1e-05
0,591,19,0.0,4.1152681660605595e-05,0.8,1,True,1e-05
0,592,16,0.0,4.144981721765362e-05,0.8,1,True,1e-05
0,593,11,0.0,1.9962064470746554e-05,0.8,1,True,1e-05
0,594,17,0.0,0.00010617914085742086,0.8,1,True,1e-05
0,595,10,0.0,2.234838939330075e-05,0.8,1,True,1e-05
0,596,26,0.0,1.9033819626201876e-05,0.8,1,True,1e-05
0,597,6,0.0,3.0330053050420247e-05,0.8,1,True,1e-05
0,598,5,0.0,0.012467482127249241,0.8,1,True,1e-05
0,599,9,0.0,2.0882989701931365e-05,0.8,1,True,1e-05
0,600,17,0.0,7.221121632028371e-05,0.8,1,True,1e-05
0,601,13,0.0,1.538299875392113e-05,0.8,1,True,1e-05
0,602,30,0.0,6.107812077971175e-05,0.8,1,True,1e-05
0,603,5,0.0,1.1331848327245098e-05,0.8,1,True,1e-05
0,604,20,0.0,0.00011088483734056354,0.8,1,True,1e-05
0,605,7,0.0,5.513129508472048e-05,0.8,1,True,1e-05
0,606,3,0.0,1.4880163689667825e-05,0.8,1,True,1e-05
0,607,6,0.0,0.00045229049283079803,0.8,1,True,1e-05
0,608,12,0.0,2.2303716832539067e-05,0.8,1,True,1e-05
0,609,18,0.0,3.230613947380334e-05,0.8,1,True,1e-05
0,610,16,0.0,0.0003461260348558426,0.8,1,True,1e-05
0,611,13,1.0,0.0006995844305492938,0.8,1,True,1e-05
0,612,5,0.0,0.00012216035975143313,0.8,1,True,1e-05
0,613,4,0.0,1.655601772654336e-05,0.8,1,True,1e-05
0,614,15,0.0,6.111670518293977e-05,0.8,1,True,1e-05
0,615,33,0.0,1.7518015738460235e-05,0.8,1,True,1e-05
0,616,20,0.0,1.1401598385418765e-05,0.8,1,True,1e-05
0,617,4,0.0,0.0001778547593858093,0.8,1,True,1e-05
0,618,4,0.0,2.2265743609750643e-05,0.8,1,True,1e-05
0,619,6,0.0,0.00018466291658114642,0.8,1,True,1e-05
0,620,10,0.0,1.005938247544691e-05,0.8,1,True,1e-05
0,621,7,0.0,1.3763116839982104e-05,0.8,1,True,1e-05
0,622,8,0.0,0.0001864124060375616,0.8,1,True,1e-05
0,623,3,0.0,2.656024844327476e-05,0.8,1,True,1e-05
0,624,7,0.0,1.4814295354881324e-05,0.8,1,True,1e-05
0,625,4,0.0,1.8866239770432003e-05,0.8,1,True,1e-05
0,626,3,0.0,0.00033412533230148256,0.8,1,True,1e-05
0,627,6,0.0,0.00034446141216903925,0.8,1,True,1e-05
0,628,13,1.0,1.8086553609464318e-05,0.8,1,True,1e-05
0,629,8,0.0,2.0588440747815184e-05,0.8,1,True,1e-05
0,630,4,0.0,1.613757740415167e-05,0.8,1,True,1e-05
0,631,14,0.0,1.8394448488834314e-05,0.8,1,True,1e-05
0,632,11,0.0,1.6196674550883472e-05,0.8,1,True,1e-05
0,633,7,0.0,0.00019999250071123242,0.8,1,True,1e-05
0,634,10,0.0,1.5437777619808912e-05,0.8,1,True,1e-05
0,635,12,0.0,8.276579319499433e-05,0.8,1,True,1e-05
0,636,7,0.0,0.012337417341768742,0.8,1,True,1e-05
0,637,65,0.0,0.015147414989769459,0.8,1,True,1e-05
0,638,35,0.0,3.651134466053918e-05,0.8,1,True,1e-05
0,639,17,0.0,1.2431390132405795e-05,0.8,1,True,1e-05
0,640,22,0.0,6.11716095590964e-05,0.8,1,True,1e-05
0,641,10,0.0,1.3887847671867348e-05,0.8,1,True,1e-05
0,642,20,0.0,1.0760044460766949e-05,0.8,1,True,1e-05
0,643,23,0.0,1.618070382392034e-05,0.8,1,True,1e-05
0,644,14,0.0,0.00015691702719777822,0.8,1,True,1e-05
0,645,19,0.0,1.4251012544264086e-05,0.8,1,True,1e-05
0,646,23,1.0,1.2020460417261347e-05,0.8,1,True,1e-05
0,647,28,0.0,0.00033763854298740625,0.8,1,True,1e-05
0,648,16,0.0,1.0409745300421491e-05,0.8,1,True,1e-05
0,649,9,0.0,0.012203759513795376,0.8,1,True,1e-05
0,650,60,0.0,0.000123135992907919,0.8,1,True,1e-05
0,651,33,0.0,1.0079867024614941e-05,0.8,1,True,1e-05
0,652,3,0.0,0.000161061150720343,0.8,1,True,1e-05
0,653,20,0.0,1.244504346686881e-05,0.8,1,True,1e-05
0,654,40,0.0,6.087864676374011e-06,0.8,1,True,1e-05
0,655,37,0.0,4.332530443207361e-05,0.8,1,True,1e-05
0,656,23,0.0,4.757031092594843e-06,0.8,1,True,1e-05
0,657,10,0.0,0.00010862419730983675,0.8,1,True,1e-05
0,658,15,0.0,1.1254240234848112e-05,0.8,1,True,1e-05
0,659,14,1.0,1.2226506441948004e-05,0.8,1,True,1e-05
0,660,3,0.0,0.012029007077217102,0.8,1,True,1e-05
0,661,4,0.0,8.911635632102843e-06,0.8,1,True,1e-05
0,662,3,0.0,9.596964082447812e-05,0.8,1,True,1e-05
0,663,3,0.0,0.0003503000480122864,0.8,1,True,1e-05
0,664,8,0.0,5.034662535763346e-06,0.8,1,True,1e-05
0,665,3,0.0,0.014932459220290184,0.8,1,True,1e-05
